3766.39086318899,4134.56913423244
3670.0630895503,4695.80119948591
3545.5132382448,4892.34957068738
3538.54329344338,4507.78381650908
3673.95291644377,4872.51303855156
4005.35586469736,4587.2386036309
3699.92075292516,5056.92679806156
4106.67040364068,4614.14967111492
3968.1393573811,4692.74840518862
3941.23431088184,5136.98306248685
3772.65788692128,5102.37776000075
3735.94680489113,5134.51198232544
4005.60175783373,5214.8403658548
4276.90900786247,4852.81138527124
3926.71367902301,4843.2200704042
4078.83930269795,4912.50394343544
4059.82722500814,5257.22601679838
4061.87562094088,5007.04249205992
4029.99288026116,5272.81607204611
4124.72913877243,4848.3686196439
3913.0340348506,4609.92887813772
4080.71317265918,4544.89775822342
4054.87492337446,4989.2205924485
3917.63774798085,4830.99006365231
4222.90601518255,5074.20654162857
4150.00757909183,4810.6467542296
3715.55622977928,4600.67737237686
4248.73095508546,5431.17701251816
4060.72554343072,4727.50055142467
4074.32126191204,4772.19544003638
3947.34754092924,4904.93549777817
3914.96027324663,4900.95895215665
4121.53987762991,5074.5936205902
3853.37493278195,4860.81523687332
4196.63383226553,4886.56181304351
3889.61017295406,4920.19815591663
4050.83497854663,5453.68329191079
3869.49488975315,5214.48083608617
4227.51452436877,4688.32778897571
4108.52208292849,4845.79218382376
4014.87080095773,5068.61960446581
3749.63931985649,5062.2724465379
4118.03794139248,4796.78103871648
4102.27793451115,5027.63727883269
4078.98272795446,5221.56876505799
4120.95360935624,4837.23229628284
3908.53230912509,4959.98401128618
4052.51590124797,5030.64366850187
3897.19880619047,5126.20621282116
4039.49194712598,4819.02447453934
3821.75632990688,5012.22910147516
3766.88855796993,4743.41763292465
4168.1768538315,5102.4810925859
4005.94979887787,4720.63805446319
4179.58693819474,5273.16764410319
4064.88325874578,4996.38971915359
3700.71087898985,4700.63715544753
4039.68263986727,4931.97809946946
4070.97146089683,5247.73822664045
3936.22913277775,4975.13312399849
3949.22539846714,4793.32898049297
4147.74259929492,5103.48862697727
4154.74540901264,5151.40975867831
4004.67869120475,5112.24512939903
4082.90725134772,4782.43829084431
3969.66317062351,5224.6204015182
4135.40268517011,4894.1789403701
4186.14609939245,4986.92694187852
3644.55496908076,5149.2475256023
4207.11614751375,4646.61286918505
4210.59197137422,4889.90213799793
4120.15775506962,4483.4085896391
4202.02383929503,4727.04952582418
3592.39562790588,5165.50364491731
4239.94683146771,4718.02667984059
4224.10158052669,4752.67981292283
3992.90424300038,4894.66931180063
4167.874727118,4767.72546954399
4229.64709062617,4873.69344522806
3941.24528776521,4845.83958951815
4081.90310773553,4754.42286131932
3787.25062363839,5059.67935541019
4252.297998678,5041.06227509653
4009.71758909797,5172.49747715137
3863.49754202159,5018.78496941814
4029.6607661712,5260.71140909815
3893.36376831251,5155.8158534516
4255.95902548719,4843.86666310433
3637.62248002003,4712.08046740549
4141.24094686092,4945.91843286774
4486.63541855064,5162.37152083554
4101.22502943887,4974.34660547022
4032.04543889552,5016.47593892037
3984.95188689966,4811.12632275696
3846.65981762858,4804.96488825156
4125.67841172694,4965.07255575271
4011.48956625745,4711.38946253302
4007.93254331534,4941.543868108
3799.81329321492,4827.69816905543
3989.67110358571,4990.68082650772
4378.85750581804,4889.21833204402
3893.65955098072,5119.54600402736
4190.3393405154,5031.11153587961
4001.26090947273,5048.30699767332
4094.32122709571,4737.92308125464
3961.57142453959,4752.7485143925
3963.64639827576,4847.18025567386
4127.03462663738,4815.45459227337
4113.18190793063,4929.13522890557
4150.60612793829,4984.19143018637
4175.62809919733,5125.68955109468
4243.70333561283,4941.85470427607
4054.10047517851,5029.09872803203
3884.66067026766,4571.42583186893
4102.10802954722,4862.59952448891
4115.78288148654,4811.73539122624
4036.01867679954,4897.74005744593
4121.19052316737,4776.21182395243
4059.43981016935,5253.43328092128
4025.1614250881,5064.47782764067
4033.00698571276,5174.80130954423
3964.83060866829,4671.78537991649
3999.93205530101,4675.72342594936
4096.19340630833,4895.71581790079
4287.05426916531,4815.0298749458
4045.1681611648,5069.64945375702
4045.93516273533,4906.79052301521
4119.65874630351,5335.64362749479
4257.34366278093,5134.10262900683
4042.36930840857,4941.51895095038
4237.21789646363,5168.48663336976
4411.42875411116,4452.96945284028
4247.61346155992,4627.08382219407
3967.0562613622,5100.61337187381
4089.97117120326,4840.45098075639
3796.52167196094,4775.13263263381
3978.35000018357,5167.27765592987
4076.40592021849,4977.70279394056
4104.97911942425,4820.62449201206
4142.41003775716,4775.31185645221
3847.21249705052,4967.46858899594
4044.32988207559,4723.06128858576
3922.93438863306,4728.09673058422
4290.64847138813,5014.88197786293
4024.75592036645,4795.25312106145
3923.620290915,5059.36732309594
4219.91647731692,5160.14690127434
4024.02730094523,4912.853357463
4299.82197578022,5174.55900943775
4268.86970941863,4507.68930125867
4330.69028063646,5157.96983548383
3998.62667739823,5069.24502805893
3926.867833629,4636.10892043326
3965.4462804205,4844.55753840919
3886.81349940399,5004.76267318875
4088.03196203177,5120.53854390948
4323.45516908098,5004.96216658606
4234.09264820803,4914.09261953855
4183.53050802747,4592.96643348858
4093.36630062766,4528.15705370268
4237.13287274581,5016.20103230649
4099.93976738132,4988.16500533046
4116.86940197497,4757.98054882457
3652.87191508541,4991.98566208552
4040.99443714503,4770.19952197022
3794.17092552405,4682.52927593654
3903.66887364504,4999.97531236132
4121.55552240772,4776.32005677012
3882.88835997368,4721.63372721275
3956.56866021631,4798.45275519523
4252.22342478702,4951.95295925431
4075.15286374913,4853.48741608635
4246.46600079444,4947.58836090439
4170.63675418149,4708.24305326381
4087.68992637621,4958.79343076893
4215.39244757893,5149.52151603328
4128.41594949796,5308.13504204888
4008.73864762799,5103.92238778785
4405.90937890465,5115.69959348054
4112.36855797124,4985.61517708708
4291.8309219248,5038.64051691221
4198.84448682858,5023.52970905077
4120.8330624993,4944.06617235946
4044.85071859486,4966.37668970244
4184.10774783519,5265.90619206838
4018.21458777628,4698.32117606356
3893.69257880678,4882.71072593482
3995.64116764396,4984.94262492556
3922.32779410167,4802.39994955177
4375.39797101107,4843.91118591528
3978.14603699753,4738.45071488269
3679.55836307846,4858.31163988441
3979.07334620898,5063.69418141505
3935.35154253177,4984.34977958119
4083.58749336875,5208.03434002406
3926.5153106401,4822.6386251472
4399.17489803361,4813.44016727402
4086.12716728287,4849.27970159422
4064.87956930782,4807.09745192444
3848.29878817553,4780.38330897738
4075.29091614067,4591.34239946856
4336.00476227259,4843.9438028221
4047.61551471077,5068.83726932178
3787.47002757057,4786.20773037509
4145.62913895725,4759.56416566058
4172.3345626858,4744.48387617281
4069.21702175189,4997.38010417987
4403.63089334948,4763.56856878579
4051.16664778451,4991.40302951661
4331.25201289776,5305.70520723396
3959.72511147874,4763.54858509137
4154.64087854907,4901.57934112781
3940.14796765526,5059.89038481218
4093.04784908023,4862.64070425285
4124.37748184442,4827.14864725737
3937.32105402838,4961.45985383624
4155.13468560816,4745.70108211963
4046.80197623105,4915.86308624743
4211.92811645355,4706.9857706904
4023.17082948207,5014.14967517619
4105.13590437294,5022.31848854954
4170.05102678659,5008.39426024757
4005.69265472593,4973.15101085029
4007.82964567506,4675.95246612835
4152.86748850779,4969.49077772554
4184.52706075551,4937.02950724756
4262.25167165454,5126.39721996632
4282.05137549934,5022.08328033736
4061.90993020437,5208.94416130469
4184.84971177977,4586.63500094889
4004.32373497211,4833.62656599677
3952.80773353826,4793.53197826337
4440.33036707821,4574.69410474632
4174.19329159256,4894.40474820353
4280.87119492446,5111.47136461601
4280.93083838465,4974.48956186925
4256.37535964487,5259.48620815794
4017.09324314785,4692.63319447131
4091.98603472748,4808.78216849679
4082.93633093457,4992.92098310029
3936.64696560464,4843.79693490124
3937.03206900487,5049.2690124758
3741.9718076075,4983.39888871868
4072.60964122,4566.69488360679
3991.54206781306,4823.0766450737
4026.87465990898,4848.37498061119
4007.66506261383,4863.58167114767
4019.61496356147,4798.38828526545
4045.39040294561,4908.41219446897
4237.57790910549,4765.48203678108
3881.2665103002,4632.12617610041
3799.21324282494,5088.98880216437
4051.24972115992,4790.57766087651
3974.65956967389,4634.29006622816
4029.87546807004,5076.28782387863
4086.71121231858,4778.38478972622
4151.97351544712,4768.49895004082
4017.11057083799,5265.30460550992
4226.18226482379,5089.49315339404
4241.30994207937,5034.64363688479
4024.45290502555,5082.2324386228
4168.71414868879,5329.80317144151
3883.35833824141,4877.95069880623
4151.67586394858,4859.4410438287
4285.3194444224,5144.2267284611
4166.10459261483,4817.35289144623
3898.67336733165,4973.42334612962
4114.07662253277,4929.38013688997
4323.65012308875,4972.73916255564
4170.85008138417,4771.44961191481
4102.38940641766,5052.74245227617
3861.82002950459,5277.97049347952
4234.11705595437,4832.83591203542
4031.23076113852,4852.85084035181
4012.99377204713,5046.19823531061
4278.34218227704,4882.11803928271
4280.51969230869,5156.45333279827
4056.15093980948,5195.68767121041
3858.14328809624,4969.16616653082
4109.94768821828,4870.49309861641
4146.0070133546,4676.98846539281
4150.67715230554,5266.57569504328
3976.45538526006,4773.29049516271
4070.34245999209,4918.45269753806
3667.14403801915,4942.01893948874
4031.82163132439,4959.61156290185
4130.46250730702,5386.35434449764
4471.56894348026,4812.64642636109
3837.77781443064,4817.44971964281
4145.43336285281,4770.35385376834
4294.16158061585,4923.79862923292
4163.61159701546,4908.57562384175
3924.58623800057,4802.57921210031
4357.34049010126,5090.79849910225
4009.88224123413,4915.71295945061
3661.43159139581,5218.85489877644
3710.41880477781,4834.08889690678
3926.0552247632,5242.95893141143
3846.32239419771,5017.36620426195
3830.41412815537,4942.91117379999
3946.1734592371,5257.60390910134
4222.35619803365,4746.496280458
3987.00049126882,4898.55116603656
3970.67698425982,4797.87948998244
4020.8766069443,5008.76837602621
4498.53083823306,5039.60327602142
4355.10786459724,5263.58929870484
3993.60057157467,4963.23079971174
3960.88826416252,4937.98085754138
3902.29102751527,4819.21237486246
4029.41349004283,5027.35507873582
4047.15993752823,5015.703565696
3843.47223223846,4876.88633735639
3823.68882150953,5010.88404588661
3881.00595688486,4944.57236829208
3871.59832657871,5191.9586962116
4159.76680535276,4841.46406520359
4196.23713743278,5021.78422195315
3984.70684283392,5099.42771129955
4233.69788686125,4948.01501210649
4118.40789445462,4750.96243443178
3971.57959724231,4744.08088921345
3846.21472564913,4983.87979334247
4125.31587245621,4818.25489825049
4231.00576457557,4852.63688883374
4239.09747171839,4954.04723293533
4051.46923232531,4780.21112882254
3713.02888604265,5035.31521291738
3935.36503105658,5010.36082663653
4014.80382854549,5125.12818502179
3843.95367947173,4970.80091226896
3969.53508409703,5186.13229705615
3794.10560265528,4944.43768270282
4214.7574049042,4770.66443606525
3929.91665757715,4939.14463068805
4148.24882779542,4960.30844616595
3759.73109964604,5052.88128270146
4219.68649541788,5013.37103563398
3783.95235724076,5083.7309615416
4281.48624064939,4693.01725735305
3899.48301758293,4728.95528914919
4092.61503652173,4671.37872669712
4276.84615504937,4823.61449470365
4047.61662279875,4823.98230343142
4000.02458172605,4708.96189552018
4157.65751907103,4863.48723852435
4212.28904069419,5200.0323326582
4024.67394145182,4879.78794491589
3935.75664512598,4823.68112337416
3991.12342946178,4919.0173665068
4113.87352571442,4897.80806629411
4123.36246551645,4861.3029945433
4085.30428987388,5303.73549607362
4160.88095543616,4975.9078871744
3935.9642432869,5160.16014512136
4076.26882065122,5068.679409003
4156.77632976568,4847.52634939338
3937.22114049052,4743.52447478769
4063.18805756737,4854.06696988769
3972.45256694728,4944.27586581667
3874.34687184959,5008.99943322357
4416.06228527953,4957.08837083959
4082.69566091193,4925.45280554069
4301.26507629976,5120.92332119909
4094.02079891122,4894.70161712333
4046.03469440633,5154.27263443241
4179.50698000869,5031.97136218985
3929.16095361887,4848.89482807322
4102.8399930243,5169.77551317824
4095.35090245324,5129.26726819378
3957.9971547344,4892.06448778627
4009.55460977554,4870.44782229627
4004.21650829103,4815.66615767566
3911.41503854841,4913.91739975074
4093.01603456425,5012.74952923361
4252.08046403301,5032.86367111285
3874.3965561336,4484.433921222
4066.69475178151,4871.40737031361
4149.2025457993,4814.75660606995
3736.25464953675,4765.28716242409
3969.35629843312,4741.46301061548
3878.94873933669,4998.15505315955
4154.48522009083,4954.05566983599
4098.42406111003,5113.11496966482
4120.98811853674,4726.31530464914
4229.96306257598,4857.07993171959
4185.90261412664,5174.88899383615
3956.96609769026,4905.65091113129
4041.1558109202,5241.19214940727
4059.95348651139,4937.78951975928
4095.10856441877,5294.43971845461
4003.46082617202,4994.83266889777
4396.84133839576,5145.56548016472
3864.85637945257,5060.88825323163
4196.74053297619,4944.96966054708
4254.63483793555,4943.19265140496
4222.22148613002,5138.61096892987
4075.2011236289,5049.84376345189
4119.40286588978,5223.01759846757
3904.4751993834,4587.28351139424
4251.81305380408,5012.67656344511
4161.07952829028,4808.18208401
4248.19382834475,4966.99807299527
3861.43588741902,4781.95391818797
4082.68898046302,5051.76183824062
4021.68563711794,5059.08319673093
4008.67327876971,5169.10257185149
4195.7197109997,5155.29263212647
4188.2143101797,4893.88376147956
4272.7871151053,4770.94054682578
4123.94870092991,4981.69957980662
4127.34398626901,5200.30449885736
4053.51554275563,4738.789896939
4054.19910809827,4738.09946333467
4064.53322141015,4988.79326908045
4099.76355256018,4842.65717996509
4295.25835407672,5120.72430749144
4175.64013164791,5063.24074176778
4037.72391560513,4804.38705724718
4371.84623880959,4831.17828151275
4241.45223277239,4982.78290109454
4016.28889472148,5465.07794438844
4011.69796978557,5025.59420683201
4158.14421812005,5050.40470807216
3987.99329725762,5211.69758797326
3943.62559526055,5157.82936463483
4260.1419403061,5085.96536468235
4030.29054059415,4655.02250439406
3839.65306696017,4808.61271739537
4338.47725933919,5172.40921549435
4136.39663671285,4698.12130463575
4335.76045608933,4916.29640280725
4234.98752515824,4922.22534617839
3861.89108592536,5207.48050649821
4063.95690170295,5082.09883405092
4133.02446415567,4660.62660067818
4352.29399973879,4997.45450758053
4219.49862752931,5165.28392695449
4082.30101560621,4753.94645700949
4248.68533648159,4848.86205928454
